# See the README.table.md file in this folder for details about this data.

瞛	瞛	1	1	0	0	1	0	0	0	0		buhoo		5957
瞜	䁖	1	1	0	0	1	0	0	0	0		bulwv		5958
瞝	瞝	1	1	0	0	1	0	0	0	0		buyub		5960
瞞	瞒	1	1	0	0	1	0	0	0	0		butlb		16280
瞟	瞟	1	1	0	0	1	0	0	0	0		bumwf		16279
瞠	瞠	1	1	0	0	1	0	0	0	0		bufbg		16281
瞡	瞡	1	1	0	0	1	0	0	0	0		buqou		5959
瞢	瞢	1	1	0	0	1	0	0	0	0		twbbu		5956
瞢	瞢	1	1	0	0	1	0	0	0	0		twlu		5956
瞣	瞣	1	1	0	0	1	0	0	0	0		bullp		5955
瞤	𥆧	1	0	0	0	1	0	0	0	0		buang		0
瞥	瞥	1	1	0	0	1	0	0	0	0		fkbu		16278
瞦	瞦	1	0	0	0	1	0	0	0	0		bugrr		0
瞧	瞧	1	1	0	0	1	0	0	0	0		buogf		15806
瞨	瞨	1	1	0	0	1	0	0	0	0		butco		5148
瞩	瞩	1	0	0	0	1	0	0	0	0		bushb		0
瞪	瞪	1	1	0	0	1	0	0	0	0		bunot		15874
瞫	瞫	1	1	0	0	1	0	0	0	0		bumwj		5188
瞬	瞬	1	1	0	0	1	0	0	0	0		bubbq		15872
瞭	瞭	1	1	0	0	1	0	0	0	0		bukcf		15805
瞮	瞮	1	0	0	0	1	0	0	0	0		bupbk		0
瞯	瞯	1	0	1	0	1	0	0	0	0		buanb		0
瞰	瞰	1	1	0	0	1	0	0	0	0		bumjk		15873
瞰	瞰	1	1	0	0	1	0	0	0	0		bunjk		15873
瞱	瞱	1	1	0	0	1	0	0	0	0		butmj		5149
瞲	瞲	1	1	0	0	1	0	0	0	0		bunhb		5187
瞳	瞳	1	1	0	0	1	0	0	0	0		buytg		15875
瞴	瞴	1	1	0	0	1	0	0	0	0		buotf		5150
瞵	瞵	1	1	0	0	1	0	0	0	0		bufdq		5189
瞶	瞆	1	1	0	0	1	0	0	0	0		bulmc		5185
瞷	瞷	1	1	0	0	1	0	0	0	0		buana		5186
瞸	瞸	1	0	0	0	1	0	0	0	0		butpd		0
瞹	瞹	1	0	1	0	1	0	0	0	0		bubbe		0
瞺	瞺	1	1	0	0	1	0	0	0	0		buoma		4458
瞻	瞻	1	1	0	0	1	0	0	0	0		buncr		15450
瞼	睑	1	1	0	0	1	0	0	0	0		buomo		15449
瞽	瞽	1	1	0	0	1	0	0	0	0		gebu		15452
瞾	瞾	1	0	1	0	1	0	0	0	0		bujcm		0
瞿	瞿	1	1	0	0	1	0	0	0	0		buog		15451
瞿	瞿	1	1	0	0	1	0	0	0	0		buogx		15451
矀	矀	1	0	0	0	1	0	0	0	0		buhok		0
矁	矁	1	0	0	0	1	0	0	0	0		buhfp		0
矂	矂	1	1	0	0	1	0	0	0	0		burrd		4459
矃	矃	1	0	1	0	1	0	0	0	0		bujpn		0
矄	矄	1	1	0	0	1	0	0	0	0		buhgf		3908
矅	矅	1	0	1	0	1	0	0	0	0		busmg		0
矆	矆	1	0	0	0	1	0	0	0	0		butoe		0
矇	矇	1	1	0	0	1	0	0	0	0		butbo		15189
矈	矈	1	0	0	0	1	0	0	0	0		buhas		0
矉	矉	1	1	0	0	1	0	0	0	0		bujmc		3910
矊	矊	1	1	0	0	1	0	0	0	0		buvfb		3909
矋	矋	1	0	1	0	1	0	0	0	0		bumtb		0
矌	矌	1	1	0	0	1	0	0	0	0		buitc		3403
矍	矍	1	1	0	0	1	0	0	0	0		buoge		3400
矎	矎	1	1	0	0	1	0	0	0	0		bunbe		3402
矏	矏	1	1	0	0	1	0	0	0	0		buhus		3401
矐	矐	1	1	0	0	1	0	0	0	0		bumbg		3039
矑	矑	1	0	0	0	1	0	0	0	0		buypt		0
矒	矒	1	0	0	0	1	0	0	0	0		butwu		0
矓	眬	1	1	0	0	1	0	0	0	0		buybp		14863
矔	矔	1	1	0	0	1	0	0	0	0		butrg		2516
矕	矕	1	1	0	0	1	0	0	0	0		vfbu		2315
矖	矖	1	0	0	0	1	0	0	0	0		bummp		0
矗	矗	1	1	0	0	1	0	0	0	0		jmjmm		14599
矘	矘	1	1	0	0	1	0	0	0	0		bufbf		2247
矙	矙	1	1	0	0	1	0	0	0	0		buank		2246
矚	瞩	1	1	0	0	1	0	0	0	0		busyi		14488
矛	矛	1	1	0	0	1	0	0	0	0		ninh		22821
矜	矜	1	1	0	0	1	0	0	0	0		nhoin		21021
矝	矝	1	0	1	0	1	0	0	0	0		nhomi		0
矞	矞	1	1	0	0	1	0	0	0	0		nhbcr		9980
矟	矟	1	0	0	0	1	0	0	0	0		nhfb		0
矠	矠	1	1	0	0	1	0	0	0	0		nhta		8924
矡	矡	1	0	0	0	1	0	0	0	0		nhbue		0
矢	矢	1	1	0	0	1	0	0	0	0		ok		22820
矣	矣	1	1	0	0	1	0	0	0	0		iok		22159
矤	矤	1	0	0	0	1	0	0	0	0		nok		0
知	知	1	1	0	0	1	0	0	0	0		okr		21568
矦	矦	1	0	1	0	1	0	0	0	0		nmok		0
矧	矧	1	1	0	0	1	0	0	0	0		oknl		12759
矨	矨	1	1	0	0	1	0	0	0	0		okhk		12758
矩	矩	1	1	0	0	1	0	0	0	0		okss		20358
矪	矪	1	0	0	0	1	0	0	0	0		okhby		0
矫	矫	1	0	0	0	1	0	0	0	0		okhkl		0
矬	矬	1	1	0	0	1	0	0	0	0		okoog		9979
短	短	1	1	0	0	1	0	0	0	0		okmrt		18825
矮	矮	1	1	0	0	1	0	0	0	0		okhdv		18103
矯	矫	1	1	0	0	1	0	0	0	0		okhkb		15804
矰	矰	1	1	0	0	1	0	0	0	0		okcwa		5147
矱	矱	1	1	0	0	1	0	0	0	0		oktoe		3907
矲	矲	1	1	0	0	1	0	0	0	0		okwlp		3399
石	石	1	1	0	0	1	0	0	0	0		mr		22819
矴	矴	1	0	1	0	1	0	0	0	0		mrmn		0
矵	矵	1	0	0	0	1	0	0	0	0		mrln		0
矶	矶	1	0	0	0	1	0	0	0	0		mrvii		0
矷	矷	1	1	0	0	1	0	0	0	0		mrnd		13342
矸	矸	1	1	0	0	1	0	0	0	0		mrmj		13381
矹	矹	1	1	0	0	1	0	0	0	0		mrmu		13379
矺	矺	1	1	0	0	1	0	0	0	0		mrhp		13377
矻	矻	1	1	0	0	1	0	0	0	0		mron		13378
矼	矼	1	1	0	0	1	0	0	0	0		mrm		13380
矽	矽	1	1	0	0	1	0	0	0	0		mrni		21567
矾	矾	1	0	1	0	1	0	0	0	0		mrhni		0
矿	矿	1	0	0	0	1	0	0	0	0		mri		0
砀	砀	1	0	0	0	1	0	0	0	0		mramh		0
码	码	1	0	0	0	1	0	0	0	0		mrlvm		0
砂	砂	1	1	0	0	1	0	0	0	0		mrfh		21020
砃	砃	1	1	0	0	1	0	0	0	0		mrby		12749
砄	砄	1	0	0	0	1	0	0	0	0		mrdk		0
砅	砅	1	1	0	0	1	0	0	0	0		mre		12754
砆	砆	1	1	0	0	1	0	0	0	0		mrqo		12757
砇	砇	1	0	0	0	1	0	0	0	0		mryk		0
砈	砈	1	0	1	0	1	0	0	0	0		mrmsu		0
砉	砉	1	1	0	0	1	0	0	0	0		qjmr		12750
砊	砊	1	0	0	0	1	0	0	0	0		mryhn		0
砋	砋	1	0	0	0	1	0	0	0	0		mrylm		0
砌	砌	1	1	0	0	1	0	0	0	0		mrpsh		21018
砍	砍	1	1	0	0	1	0	0	0	0		mrno		21017
砍	砍	1	1	0	0	1	0	0	0	0		mrnox		21017
砎	砎	1	1	0	0	1	0	0	0	0		mroll		12751
砏	砏	1	1	0	0	1	0	0	0	0		mrcsh		12752
砐	砐	1	1	0	0	1	0	0	0	0		mrnhe		12753
砑	砑	1	1	0	0	1	0	0	0	0		mrmlh		12756
砑	砑	1	1	0	0	1	0	0	0	0		mrmvh		12756
砒	砒	1	1	0	0	1	0	0	0	0		mrpp		12755
砓	砓	1	1	0	0	1	0	0	0	0		mrhne		12748
研	研	1	1	0	0	1	0	0	0	0		mrmt		21019
砕	砕	1	0	0	0	1	0	0	0	0		mrknj		0
砖	砖	1	0	0	0	1	0	0	0	0		mrqni		0
砗	砗	1	0	0	0	1	0	0	0	0		mrjwj		0
砘	砘	1	0	1	0	1	0	0	0	0		mrpu		0
砙	砙	1	0	0	0	1	0	0	0	0		mrmvn		0
砚	砚	1	0	0	0	1	0	0	0	0		mrbhu		0
砛	砛	1	0	0	0	1	0	0	0	0		mroin		0
砜	砜	1	0	1	0	1	0	0	0	0		mrhuk		0
砝	砝	1	1	0	0	1	0	0	0	0		mrgi		20354
砞	砞	1	0	1	0	1	0	0	0	0		mrdj		0
砟	砟	1	1	0	0	1	0	0	0	0		mrhs		20314
砟	砟	1	1	0	0	1	0	0	0	0		mros		20314
砠	砠	1	1	0	0	1	0	0	0	0		mrbm		20315
砡	砡	1	1	0	0	1	0	0	0	0		mrmgi		11998
砢	砢	1	1	0	0	1	0	0	0	0		mrmnr		12004
砣	砣	1	1	0	0	1	0	0	0	0		mrjp		12006
砤	砤	1	0	0	0	1	0	0	0	0		mropd		0
砥	砥	1	1	0	0	1	0	0	0	0		mrhpm		20317
砥	砥	1	1	0	0	1	0	0	0	0		mrhvi		20317
砦	砦	1	1	0	0	1	0	0	0	0		ypmr		11014
砧	砧	1	1	0	0	1	0	0	0	0		mryr		20356
砨	砨	1	1	0	0	1	0	0	0	0		mrhsn		12001
砩	砩	1	1	0	0	1	0	0	0	0		mrlln		11997
砪	砪	1	1	0	0	1	0	0	0	0		mrwyi		11995
砫	砫	1	1	0	0	1	0	0	0	0		mryg		11999
砬	砬	1	1	0	0	1	0	0	0	0		mryt		12005
砭	砭	1	1	0	0	1	0	0	0	0		mrhio		20316
砮	砮	1	1	0	0	1	0	0	0	0		vemr		12000
砯	砯	1	1	0	0	1	0	0	0	0		mrie		12002
砰	砰	1	1	0	0	1	0	0	0	0		mrmfj		20357
砱	砱	1	1	0	0	1	0	0	0	0		mroii		11994
砲	砲	1	1	0	0	1	0	0	0	0		mrpru		20313
砳	砳	1	1	0	0	1	0	0	0	0		mrmr		11996
破	破	1	1	0	0	1	0	0	0	0		mrdhe		20353
砵	砵	1	1	0	0	1	0	0	0	0		mrdm		12003
砶	砶	1	0	0	0	1	0	0	0	0		mrha		0
砷	砷	1	1	0	0	1	0	0	0	0		mrlwl		20352
砸	砸	1	1	0	0	1	0	0	0	0		mrslb		20355
砹	砹	1	0	1	0	1	0	0	0	0		mrtk		0
砺	砺	1	0	0	0	1	0	0	0	0		mrmks		0
砻	砻	1	0	0	0	1	0	0	0	0		ipmr		0
砼	砼	1	0	1	0	1	0	0	0	0		mrom		0
砽	砽	1	0	1	0	1	0	0	0	0		mrbq		0
砾	砾	1	0	0	0	1	0	0	0	0		mrhvd		0
砿	矿	1	0	0	0	1	0	0	0	0		mrii		0
础	础	1	0	0	0	1	0	0	0	0		mruu		0
硁	硁	1	0	0	0	1	0	0	0	0		mrnom		0
硂	硂	1	0	1	0	1	0	0	0	0		mromg		0
硃	硃	1	1	0	0	1	0	0	0	0		mrhjd		19525
硄	硄	1	0	1	0	1	0	0	0	0		mrfmu		0
硅	硅	1	1	0	0	1	0	0	0	0		mrgg		11013
硆	硆	1	0	0	0	1	0	0	0	0		mromr		0
硇	硇	1	0	1	0	1	0	0	0	0		mrhwk		0
硈	硈	1	1	0	0	1	0	0	0	0		mrgr		11020
硉	硉	1	1	0	0	1	0	0	0	0		mrlq		11018
硊	硊	1	1	0	0	1	0	0	0	0		mrnmu		11016
硋	硋	1	0	1	0	1	0	0	0	0		mryvo		0
硌	硌	1	1	0	0	1	0	0	0	0		mrher		11015
硍	硍	1	1	0	0	1	0	0	0	0		mrav		11017
硎	硎	1	1	0	0	1	0	0	0	0		mrmtn		19524
硏	硏	1	0	0	0	1	0	0	0	0		mrmjj		0
硐	硐	1	1	0	0	1	0	0	0	0		mrbmr		11012
硑	硑	1	0	1	0	1	0	0	0	0		mrtt		0
硒	硒	1	1	0	0	1	0	0	0	0		mrmcw		11019
硓	硓	1	0	1	0	1	0	0	0	0		mrjkp		0
硔	硔	1	0	1	0	1	0	0	0	0		mrtc		0
硕	硕	1	0	0	0	1	0	0	0	0		mrmo		0
硖	硖	1	0	0	0	1	0	0	0	0		mrkoo		0
硗	硗	1	0	0	0	1	0	0	0	0		mrjpu		0
硘	硘	1	0	0	0	1	0	0	0	0		mrwr		0
硙	硙	1	0	0	0	1	0	0	0	0		mrusu		0
硚	硚	1	0	0	0	1	0	0	0	0		mrhkl		0
硛	硛	1	0	0	0	1	0	0	0	0		mrylc		0
硜	硁	1	1	0	0	1	0	0	0	0		mrmvm		9975
硝	硝	1	1	0	0	1	0	0	0	0		mrfb		18824
硞	硞	1	1	0	0	1	0	0	0	0		mrhgr		9967
硟	硟	1	0	0	0	1	0	0	0	0		mrnem		0
硠	硠	1	1	0	0	1	0	0	0	0		mriav		9978
硡	硡	1	0	0	0	1	0	0	0	0		mrjki		0
硢	硢	1	1	0	0	1	0	0	0	0		mromd		9966
硣	硣	1	0	0	0	1	0	0	0	0		mrjkd		0
硤	硖	1	1	0	0	1	0	0	0	0		mrkoo		9977
硥	硥	1	1	0	0	1	0	0	0	0		mriuh		9976
硦	硦	1	0	1	0	1	0	0	0	0		mrmgt		0
硧	硧	1	0	0	0	1	0	0	0	0		mrnib		0
硨	砗	1	1	0	0	1	0	0	0	0		mrjwj		9968
硩	硩	1	1	0	0	1	0	0	0	0		qlmr		9969
硪	硪	1	1	0	0	1	0	0	0	0		mrhqi		9972
硫	硫	1	1	0	0	1	0	0	0	0		mryiu		19526
硬	硬	1	1	0	0	1	0	0	0	0		mrmlk		18823
硭	硭	1	1	0	0	1	0	0	0	0		mrtyv		9974
确	确	1	1	0	0	1	0	0	0	0		mrnbg		9971
确	确	1	1	0	0	1	0	0	0	0		mrnbq		9971
硯	砚	1	1	0	0	1	0	0	0	0		mrbuu		18822
硰	硰	1	1	0	0	1	0	0	0	0		ehmr		9970
硱	硱	1	1	0	0	1	0	0	0	0		mrwd		9973
硲	硲	1	0	0	0	1	0	0	0	0		mrcor		0
硳	硳	1	0	0	0	1	0	0	0	0		mrglc		0
硴	硴	1	0	0	0	1	0	0	0	0		mrtop		0
硵	硵	1	0	0	0	1	0	0	0	0		mrywk		0
硶	硶	1	0	0	0	1	0	0	0	0		mruon		0
硷	硷	1	0	0	0	1	0	0	0	0		mromm		0
硸	硸	1	0	0	0	1	0	0	0	0		mrumj		0
硹	硹	1	1	0	0	1	0	0	0	0		mrdci		8913
硺	硺	1	0	1	0	1	0	0	0	0		mrmso		0
硻	硻	1	1	0	0	1	0	0	0	0		semr		8909
硼	硼	1	1	0	0	1	0	0	0	0		mrbb		18096
硽	硽	1	0	0	0	1	0	0	0	0		mrklv		0
硾	硾	1	1	0	0	1	0	0	0	0		mrhjm		7887
硿	硿	1	1	0	0	1	0	0	0	0		mrjcm		18093
碀	碀	1	1	0	0	1	0	0	0	0		mrbsd		8911
碁	碁	1	0	1	0	1	0	0	0	0		tcmr		0
碂	碂	1	0	0	0	1	0	0	0	0		mrjmf		0
碃	碃	1	1	0	0	1	0	0	0	0		mrqmb		8914
碄	碄	1	1	0	0	1	0	0	0	0		mrdd		8919
碅	碅	1	1	0	0	1	0	0	0	0		mrwhd		8917
碆	碆	1	1	0	0	1	0	0	0	0		eemr		8916
碇	碇	1	1	0	0	1	0	0	0	0		mrjmo		8923
碈	碈	1	0	1	0	1	0	0	0	0		mrhpa		0
碉	碉	1	1	0	0	1	0	0	0	0		mrbgr		18097
碊	碊	1	0	0	0	1	0	0	0	0		mrii		0
碋	碋	1	0	0	0	1	0	0	0	0		mrumr		0
碌	碌	1	1	0	0	1	0	0	0	0		mrlme		18098
碌	碌	1	1	0	0	1	0	0	0	0		mrvne		18098
碍	碍	1	0	1	0	1	0	0	0	0		mrami		0
碎	碎	1	1	0	0	1	0	0	0	0		mryoj		18102
碏	碏	1	1	0	0	1	0	0	0	0		mrta		8920
碐	碐	1	0	0	0	1	0	0	0	0		mrgce		0
碑	碑	1	1	0	0	1	0	0	0	0		mrhhj		18095
碑	碑	1	1	0	0	1	0	0	0	0		mrhwj		18095
碒	碒	1	0	0	0	1	0	0	0	0		mrc		0
碓	碓	1	1	0	0	1	0	0	0	0		mrog		18094
碔	碔	1	1	0	0	1	0	0	0	0		mrmpm		8921
碕	碕	1	1	0	0	1	0	0	0	0		mrkmr		8918
碖	碖	1	1	0	0	1	0	0	0	0		mromb		8910
碗	碗	1	1	0	0	1	0	0	0	0		mrjnu		18100
碘	碘	1	1	0	0	1	0	0	0	0		mrtbc		18099
碙	𥐻	1	1	0	0	1	0	0	0	0		mrbtu		8912
碚	碚	1	1	0	0	1	0	0	0	0		mrytr		8922
碛	碛	1	0	0	0	1	0	0	0	0		mrqmo		0
碜	碜	1	0	0	0	1	0	0	0	0		mriih		0
碝	碝	1	0	0	0	1	0	0	0	0		mrmbk		0
碞	碞	1	1	0	0	1	0	0	0	0		rrrr		7885
碟	碟	1	1	0	0	1	0	0	0	0		mrptd		17454
碠	碠	1	1	0	0	1	0	0	0	0		mryrn		7883
碡	碡	1	1	0	0	1	0	0	0	0		mrqmy		8915
碢	碢	1	1	0	0	1	0	0	0	0		mrbbr		7881
碣	碣	1	1	0	0	1	0	0	0	0		mrapv		17450
碤	碤	1	1	0	0	1	0	0	0	0		mrtlk		7880
碥	碥	1	1	0	0	1	0	0	0	0		mrhsb		7884
碥	碥	1	1	0	0	1	0	0	0	0		mrisb		7884
碦	碦	1	0	0	0	1	0	0	0	0		mrjhr		0
碧	碧	1	1	0	0	1	0	0	0	0		mamr		17453
碨	碨	1	1	0	0	1	0	0	0	0		mrwmv		7888
碩	硕	1	1	0	0	1	0	0	0	0		mrmbc		17451
碪	碪	1	1	0	0	1	0	0	0	0		mrtmv		7891
碫	碫	1	1	0	0	1	0	0	0	0		mrhje		7886
碬	碬	1	1	0	0	1	0	0	0	0		mrrye		7882
碭	砀	1	1	0	0	1	0	0	0	0		mramh		7889
碮	碮	1	0	0	0	1	0	0	0	0		mramo		0
碯	碯	1	0	1	0	1	0	0	0	0		mrvvw		0
碰	碰	1	1	0	0	1	0	0	0	0		mrttc		18101
碱	碱	1	0	1	0	1	0	0	0	0		mrihr		0
碲	碲	1	1	0	0	1	0	0	0	0		mrybb		7892
碳	碳	1	1	0	0	1	0	0	0	0		mrukf		17452
碳	碳	1	1	0	0	1	0	0	0	0		mrumf		17452
碴	碴	1	1	0	0	1	0	0	0	0		mrdam		7890
碵	碵	1	0	0	0	1	0	0	0	0		mrybc		0
碶	碶	1	0	1	0	1	0	0	0	0		mrqhk		0
碷	碷	1	0	0	0	1	0	0	0	0		mrhju		0
碸	砜	1	0	1	0	1	0	0	0	0		mrhni		0
碹	碹	1	0	1	0	1	0	0	0	0		mrjmm		0
確	确	1	1	0	0	1	0	0	0	0		mrobg		16810
碻	碻	1	1	0	0	1	0	0	0	0		mryrb		6910
碼	码	1	1	0	0	1	0	0	0	0		mrsqf		16806
碽	䂵	1	0	0	0	1	0	0	0	0		mrmbc		0
碾	碾	1	1	0	0	1	0	0	0	0		mrstv		16808
碿	碿	1	0	0	0	1	0	0	0	0		mrsfb		0
磀	磀	1	0	0	0	1	0	0	0	0		mrytu		0
磁	磁	1	1	0	0	1	0	0	0	0		mrtvi		17455
磂	磂	1	0	0	0	1	0	0	0	0		mrhhw		0
磃	磃	1	1	0	0	1	0	0	0	0		mrhyu		6903
磄	磄	1	1	0	0	1	0	0	0	0		mrilr		6902
磅	磅	1	1	0	0	1	0	0	0	0		mrybs		16811
磆	磆	1	0	0	0	1	0	0	0	0		mrbbb		0
磇	磇	1	0	1	0	1	0	0	0	0		mrhwp		0
磈	磈	1	1	0	0	1	0	0	0	0		mrhi		6904
磉	磉	1	1	0	0	1	0	0	0	0		mreed		6901
磊	磊	1	1	0	0	1	0	0	0	0		mrmrr		16809
磋	磋	1	1	0	0	1	0	0	0	0		mrtqm		16812
磌	磌	1	1	0	0	1	0	0	0	0		mrjbc		6908
磍	磍	1	1	0	0	1	0	0	0	0		mrjqr		6911
磎	磎	1	1	0	0	1	0	0	0	0		mrbvk		6906
磏	磏	1	1	0	0	1	0	0	0	0		mrtxc		6909
磐	磐	1	1	0	0	1	0	0	0	0		hemr		16805
磑	硙	1	1	0	0	1	0	0	0	0		mrumt		6907
磒	磒	1	0	1	0	1	0	0	0	0		mrrbc		0
磓	磓	1	0	1	0	1	0	0	0	0		mryhr		0
磔	磔	1	1	0	0	1	0	0	0	0		mrnqd		6905
磕	磕	1	1	0	0	1	0	0	0	0		mrgit		16807
磖	磖	1	0	0	0	1	0	0	0	0		mrsma		0
磗	磗	1	0	1	0	1	0	0	0	0		mribi		0
磘	磘	1	0	1	0	1	0	0	0	0		mrbou		0
磙	磙	1	0	0	0	1	0	0	0	0		mrycv		0
磚	砖	1	1	0	0	1	0	0	0	0		mrjii		16276
磛	磛	1	1	0	0	1	0	0	0	0		jlmr		5911
磜	磜	1	0	0	0	1	0	0	0	0		mrbof		0
磝	磝	1	1	0	0	1	0	0	0	0		mrgsk		5917
磞	磞	1	1	0	0	1	0	0	0	0		mrubb		5913
磟	磟	1	1	0	0	1	0	0	0	0		mrsmh		5907
磠	硵	1	1	0	0	1	0	0	0	0		mrywi		5906
磡	磡	1	1	0	0	1	0	0	0	0		mrtvs		5910
磢	磢	1	1	0	0	1	0	0	0	0		mrkkk		5909
磣	碜	1	1	0	0	1	0	0	0	0		mriih		5912
磤	磤	1	0	1	0	1	0	0	0	0		mrhse		0
磥	磥	1	1	0	0	1	0	0	0	0		mrwvf		5915
磦	磦	1	0	0	0	1	0	0	0	0		mrmwf		0
磧	碛	1	1	0	0	1	0	0	0	0		mrqmc		16274
磨	磨	1	1	0	0	1	0	0	0	0		idmr		16277
磩	磩	1	1	0	0	1	0	0	0	0		mrihf		5916
磪	磪	1	1	0	0	1	0	0	0	0		mruog		5914
磫	磫	1	0	0	0	1	0	0	0	0		mrhoo		0
磬	磬	1	1	0	0	1	0	0	0	0		gemr		16275
磭	磭	1	1	0	0	1	0	0	0	0		mrmvb		5908
磮	磮	1	0	1	0	1	0	0	0	0		mruob		0
磯	矶	1	1	0	0	1	0	0	0	0		mrvii		15800
磰	磰	1	0	1	0	1	0	0	0	0		mrtgr		0
磱	磱	1	0	1	0	1	0	0	0	0		mrffs		0
磲	磲	1	1	0	0	1	0	0	0	0		mresd		5141
磳	磳	1	1	0	0	1	0	0	0	0		mrcwa		5146
磴	磴	1	1	0	0	1	0	0	0	0		mrnot		15801
磵	磵	1	0	1	0	1	0	0	0	0		mrana		0
磶	磶	1	0	0	0	1	0	0	0	0		mrhxf		0
磷	磷	1	1	0	0	1	0	0	0	0		mrfdq		15803
磸	磸	1	0	0	0	1	0	0	0	0		mrtwk		0
磹	磹	1	1	0	0	1	0	0	0	0		mrmwj		5139
磺	磺	1	1	0	0	1	0	0	0	0		mrtmc		15802
磺	磺	1	1	0	0	1	0	0	0	0		mrtwc		15802
磻	磻	1	1	0	0	1	0	0	0	0		mrhdw		5143
磼	磼	1	1	0	0	1	0	0	0	0		mrogd		5142
磽	硗	1	1	0	0	1	0	0	0	0		mrggu		5145
磾	磾	1	1	0	0	1	0	0	0	0		mrrrj		5138
磿	磿	1	1	0	0	1	0	0	0	0		mdmr		4457
礀	礀	1	0	0	0	1	0	0	0	0		mranb		0
礁	礁	1	1	0	0	1	0	0	0	0		mrogf		15799
礂	礂	1	1	0	0	1	0	0	0	0		mrgrr		5144
礃	礃	1	0	0	0	1	0	0	0	0		mrfbq		0
礄	硚	1	1	0	0	1	0	0	0	0		mrhkb		5137
礅	礅	1	1	0	0	1	0	0	0	0		mrydk		5140
礆	硷	1	0	1	0	1	0	0	0	0		mromo		0
礇	礇	1	0	0	0	1	0	0	0	0		mrhbk		0
礈	礈	1	0	0	0	1	0	0	0	0		mryto		0
礉	礉	1	1	0	0	1	0	0	0	0		mrhsk		4453
礊	礊	1	0	0	0	1	0	0	0	0		jemr		0
礋	礋	1	0	0	0	1	0	0	0	0		mrwlj		0
礌	礌	1	1	0	0	1	0	0	0	0		mrmbw		4456
礍	礍	1	0	0	0	1	0	0	0	0		mrtav		0
礎	础	1	1	0	0	1	0	0	0	0		mrddo		15448
礏	礏	1	0	0	0	1	0	0	0	0		mrtcd		0
礐	礐	1	1	0	0	1	0	0	0	0		hbmr		4452
礑	礑	1	1	0	0	1	0	0	0	0		mrfbw		4450
礒	𥐟	1	1	0	0	1	0	0	0	0		mrtgi		4451
礓	礓	1	1	0	0	1	0	0	0	0		mrmwm		4455
礔	礔	1	1	0	0	1	0	0	0	0		mrsrj		4454
礕	礕	1	0	0	0	1	0	0	0	0		sjmr		0
礖	礖	1	0	0	0	1	0	0	0	0		mrhxc		0
礗	礗	1	1	0	0	1	0	0	0	0		mrjmc		3868
礘	礘	1	0	0	0	1	0	0	0	0		mravf		0
礙	碍	1	1	0	0	1	0	0	0	0		mrpko		15188
礚	礚	1	0	0	0	1	0	0	0	0		mrtgt		0
礛	礛	1	1	0	0	1	0	0	0	0		mrsit		3905
礜	礜	1	1	0	0	1	0	0	0	0		hcmr		3869
礝	礝	1	1	0	0	1	0	0	0	0		mrmbb		3906
礞	礞	1	1	0	0	1	0	0	0	0		mrtbo		3867
礟	礟	1	0	0	0	1	0	0	0	0		mrsfk		0
礠	礠	1	0	0	0	1	0	0	0	0		mrtvp		0
礡	礡	1	1	0	0	1	0	0	0	0		mrtii		3870
礢	礢	1	0	0	0	1	0	0	0	0		mrtov		0
礣	礣	1	1	0	0	1	0	0	0	0		mrtwi		3397
礤	礤	1	1	0	0	1	0	0	0	0		mrtbf		3394
礥	礥	1	1	0	0	1	0	0	0	0		mrsec		3398
礦	矿	1	1	0	0	1	0	0	0	0		mritc		14989
礧	礧	1	1	0	0	1	0	0	0	0		mrwww		3396
礨	礨	1	1	0	0	1	0	0	0	0		wwwr		3395
礩	礩	1	1	0	0	1	0	0	0	0		mrhlc		3393
礪	砺	1	1	0	0	1	0	0	0	0		mrmtb		14988
礫	砾	1	1	0	0	1	0	0	0	0		mrvid		14986
礬	矾	1	1	0	0	1	0	0	0	0		ddkmr		14987
礭	礭	1	1	0	0	1	0	0	0	0		mrmbg		3038
礮	礮	1	0	1	0	1	0	0	0	0		mrsfk		0
礯	礯	1	1	0	0	1	0	0	0	0		mrfff		3036
礰	礰	1	0	0	0	1	0	0	0	0		mrmdm		0
礱	砻	1	1	0	0	1	0	0	0	0		ypmr		3037
礲	礲	1	0	1	0	1	0	0	0	0		mrybp		0
礳	礳	1	0	1	0	1	0	0	0	0		mridr		0
礴	礴	1	0	1	0	1	0	0	0	0		mrtei		0
礵	礵	1	1	0	0	1	0	0	0	0		mrmbu		2761
礶	礶	1	0	1	0	1	0	0	0	0		mrtrg		0
礷	礷	1	0	0	0	1	0	0	0	0		mrtst		0
礸	礸	1	1	0	0	1	0	0	0	0		mrhuc		2314
礹	礹	1	1	0	0	1	0	0	0	0		mrrrk		2245
示	示	1	1	0	0	1	0	0	0	0		mmf		22818
礻	礻	1	0	1	0	1	0	0	0	0		inf		0
礼	礼	1	0	1	0	1	0	0	0	0		ifu		0
礽	礽	1	1	0	0	1	0	0	0	0		ifnhs		13901
社	社	1	1	0	0	1	0	0	0	0		ifg		21566
礿	礿	1	1	0	0	1	0	0	0	0		ifpi		13340
祀	祀	1	1	0	0	1	0	0	0	0		ifru		21565
祁	祁	1	1	0	0	1	0	0	0	0		ifnl		21564
祂	祂	1	1	0	0	1	0	0	0	0		ifpd		13341
祃	祃	1	0	0	0	1	0	0	0	0		ifnvm		0
祄	祄	1	1	0	0	1	0	0	0	0		ifoll		12743
